condition,promoter,vector,replica,well,well_gr,sd_well_gr,alpha_gfp,sd_alpha_gfp,promoter_type
glucoseaa020,p3D1,pl,1,pl8_D_1_p3-D1,2.0307175130222617,0.12232986495732284,1142.017150495427,5.586453790486241,medium
glucoseaa020,p3D3,pl,1,pl8_D_3_p3-D3,1.7290847712415625,0.0768779910388018,659.8758169733048,1.433639766851851,medium
glucoseaa020,p3D5,pl,1,pl8_D_5_p3-D5,1.610294311558003,0.12237786804663148,10356.415909973362,144.9432647711709,high
glucoseaa020,p3D8,pl,1,pl8_D_8_p3-D8,1.8419062239457977,0.08591394387870455,2209.5619844959615,109.17910533155707,medium
glucoseaa020,p3E1,pl,1,pl8_E_1_p3-E1,1.7083147688457878,0.15373182568998933,1241.648679454284,72.79570556002336,medium
glucoseaa020,p3E2,pl,1,pl8_E_2_p3-E2,1.7840153204609686,0.09469154925555333,261.9146500008983,21.769743883520036,medium
glucoseaa020,p3E3,pl,1,pl8_E_3_p3-E3,1.776909934636008,0.09383575602387628,98.6118327689673,6.582650710385957,medium
glucoseaa020,p3E4,pl,1,pl8_E_4_p3-E4,1.7818775012197252,0.1437358981464881,8299.068883733686,8.02566860994899,high
glucoseaa020,p3E6,pl,1,pl8_E_6_p3-E6,1.5898167568935355,0.14173253337078878,10495.486431754387,790.3590534465577,high
glucoseaa020,p3E7,pl,1,pl8_E_7_p3-E7,1.7144154489976755,0.022688981980883306,596.2433410318632,1.591790947746165,medium
glucoseaa020,p3E8,pl,1,pl8_E_8_p3-E8,1.2754124162504148,0.06610300909197638,990.4793875543102,45.12598296709875,medium
glucoseaa020,p3E12,pl,1,pl8_E_12_p3-E12,1.9267172138353692,0.20327966242260023,11756.944098479233,331.950656915051,high
glucoseaa020,p3F4,pl,1,pl8_F_4_p3-F4,1.8629016149609368,0.05940982165078414,8214.033659733324,95.21021488866168,high
glucoseaa020,p3F6,pl,1,pl8_F_6_p3-F6,1.7521960822235905,0.11463755467858239,6613.917516111012,191.07774414132143,high
glucoseaa020,p3F8,pl,1,pl8_F_8_p3-F8,1.8982389265007222,0.077221171265715,761.0492126684389,23.849435446082293,medium
glucoseaa020,p3F12,pl,1,pl8_F_12_p3-F12,1.7109473558744397,0.18654628019475036,13726.455715928521,315.8542265578913,high
glucoseaa020,p3G1,pl,1,pl8_G_1_p3-G1,1.8305016019102835,0.12401458036010861,379.48454578448764,46.51421385956435,medium
glucoseaa020,p3G6,pl,1,pl8_G_6_p3-G6,1.9312410745311261,0.11599400807771025,5935.827632355681,567.28718734254,high
glucoseaa020,p3G8,pl,1,pl8_G_8_p3-G8,1.8668087910577293,0.12078499864171689,592.139080006702,19.496165379898276,medium
glucoseaa020,p3G10,pl,1,pl8_G_10_p3-G10,1.6845258481217298,0.1207575595309052,9251.444217660455,550.9968797130969,high
glucoseaa020,p3G11,pl,1,pl8_G_11_p3-G11,1.9375780604492232,0.12322069093840426,6184.961675002843,188.98223568020478,high
glucoseaa020,p3H1,pl,1,pl8_H_1_p3-H1,1.6725399710819873,0.15339167520359645,1416.7097081099243,49.25913524303223,medium
glucoseaa020,p3H5,pl,1,pl8_H_5_p3-H5,1.7347377618059698,0.1935116475467728,23798.56688558246,805.027301255647,high
glucoseaa020,p3H8,pl,1,pl8_H_8_p3-H8,1.7261148119549319,0.0461978392328692,296.7587583608596,1.6187143209693848,medium
glucoseaa020,p3H9,pl,1,pl8_H_9_p3-H9,1.6430873347281734,0.02175906021577825,621.0190837681705,1.8790158998308713,medium
glucoseaa020,p3H12,pl,1,pl8_H_12_p3-H12,1.6800588706267063,0.20857523874390116,8574.218242483654,508.5290163722564,high
glycerol040,p3B11,pl,1,pl4_B_11_p3-B11,0.299275677315689,0.010925054295071075,32960.801973008274,1316.4958919475173,high
glycerol040,p3F4,pl,1,pl4_F_4_p3-F4,0.36984226464951675,0.007832060645513464,21060.515806043655,650.6607194861311,high
glycerol040,p3F6,pl,1,pl4_F_6_p3-F6,0.46158952703828404,0.007831806245617823,11357.919141151873,272.1350674677528,high
glucose020,hi1,ch,1,pl5_A_4_ch-hi1,0.6868229400438763,0.026066717585498684,4651.40354567734,124.99103297548876,high
glucose020,p2A10,pl,1,pl5_A_10_p2-A10,0.8135069879348249,0.016407559225488606,17088.15370709147,206.5612560881562,high
glucose020,p2A11,pl,1,pl5_A_11_p2-A11,0.7809013961976006,0.01848856814885327,11604.605813132905,181.43036432310888,high
glucose020,p2A12,pl,1,pl5_A_12_p2-A12,0.7774014666415336,0.020315536719717652,19975.898332135966,373.9213288305925,high
glucose020,rpmB,ch,1,pl5_F_4_ch-rpmB,0.5848358273062692,0.016104390199282944,1798.1213433264984,49.298600757635285,ribosomal
glucose020,p2G7,pl,1,pl5_G_7_p2-G7,0.6958646036209452,0.017896248698812546,879.384036626827,34.90914109740772,medium
glucose020,rrnB,pl,1,pl5_H_5_pl-rrnB,0.8300725174811219,0.06451372459628754,16951.133586849548,506.0440467290188,ribosomal
glucose020,p2H9,pl,1,pl5_H_9_p2-H9,0.7294366468350675,0.03177148122408853,407.5953986688853,32.34081527175487,medium
glucoseaa020,hi1,ch,1,pl7_A_4_ch-hi1,1.8777831924585826,0.08395579473580456,3336.984312751224,3.6854229563016974,high
glucoseaa020,hi1,pl,1,pl7_A_5_pl-hi1,1.650567901155635,0.08992502114840019,21256.587774009222,740.1830868942495,high
glucoseaa020,hi1,pl,1,pl7_A_6_pl-hi1,1.4520821719815384,0.08953749188168716,22282.238934908495,819.4367501073723,high
glucoseaa020,p2A8,pl,1,pl7_A_8_p2-A8,1.6553909522885815,0.021650075935099544,255.14073198105615,2.5022005053059195,medium
glucoseaa020,p2A10,pl,1,pl7_A_10_p2-A10,1.630552543876088,0.08093400736690654,16718.2438164826,174.9528316777508,high
glucoseaa020,p2A11,pl,1,pl7_A_11_p2-A11,1.767525232971461,0.12717842091635953,6085.611751317652,281.51266745024026,high
glucoseaa020,hi3,ch,1,pl7_B_3_ch-hi3,1.5577260504900001,0.09157610466886315,347.48030917913957,62.29625539392043,high
glucoseaa020,hi3,ch,1,pl7_B_4_ch-hi3,1.7614189354860388,0.08817808698300796,296.8427413469611,40.62810506429679,high
glucoseaa020,hi3,pl,1,pl7_B_5_pl-hi3,1.7535519387379948,0.0756649114894081,3321.800072586452,210.28973656155097,high
glucoseaa020,p2B8,pl,1,pl7_B_8_p2-B8,1.7722326288227774,0.040590601135185776,770.8294339162719,30.412162385300597,medium
glucoseaa020,p2B11,pl,1,pl7_B_11_p2-B11,1.8003914388881856,0.053646912861836565,7037.355708911613,88.86711971167882,high
glucoseaa020,p2B12,pl,1,pl7_B_12_p2-B12,1.6572336889353652,0.12126515877759,8527.20681887996,136.46692517071355,high
glucoseaa020,p2C8,pl,1,pl7_C_8_p2-C8,1.4456067868430602,0.0502641003952538,243.9900184460767,27.564255538523266,medium
glucoseaa020,p2C11,pl,1,pl7_C_11_p2-C11,1.818875815037619,0.08253515646971045,124.20662275682915,13.936169293704959,medium
glucoseaa020,med3,ch,1,pl7_D_4_ch-med3,1.569955035595615,0.03039897766571488,11.265020247361633,15.30105734634994,medium
glucoseaa020,rplN,ch,1,pl7_E_4_ch-rplN,1.6999263333069927,0.03511322076719519,11285.969922974302,82.15729256964097,ribsomomal
glucoseaa020,p2E8,pl,1,pl7_E_8_p2-E8,1.6812630709089214,0.04989482029160845,177.487009291361,10.494572624263332,medium
glucoseaa020,p2E12,pl,1,pl7_E_12_p2-E12,1.7767756060565432,0.09921272618161062,10313.161696987272,179.82912250300086,high
glucoseaa020,p2F10,pl,1,pl7_F_10_p2-F10,1.4385469442031715,0.07000779328608166,10330.408842038083,595.7998297728175,high
glucoseaa020,rpsB,ch,1,pl7_G_3_ch-rpsB,1.9397982438571315,0.008269444395079642,2094.7784204233963,32.05852293721217,ribosomal
glucoseaa020,p2G7,pl,1,pl7_G_7_p2-G7,1.4861578720406894,0.04040725770540614,510.0525856316736,32.53646557814207,medium
glucoseaa020,p2G12,pl,1,pl7_G_12_p2-G12,1.7336551767724273,0.07848363010606764,20350.151443765095,353.2120426112686,high
glucoseaa020,rrnB,ch,1,pl7_H_4_ch-rrnB,1.7038614922040742,0.09509450338690432,7282.299918501954,181.811627159345,ribosomal
glucoseaa020,p2H8,pl,1,pl7_H_8_p2-H8,1.6823101694889517,0.09408868484940204,598.1051122137208,34.93851487682464,medium
glucoseaa020,p2H12,pl,1,pl7_H_12_p2-H12,1.73174192822618,0.11271138624162638,12706.126914920842,442.81378168040584,high
glycerol040,p2A12,pl,1,pl3_A_12_p2-A12,0.6998318672545307,0.029243177328100594,23570.141799886016,478.6199688373581,high
glycerol040,p3C5,pl,2,pl4_C_5_p3-C5,0.327703796892479,0.004920351248715299,12642.532206100164,714.203577013964,high
glycerol040,p3C9,pl,2,pl4_C_9_p3-C9,0.3608427198884717,0.007428675955888408,255.30710209715357,40.06488445962371,medium
glucose020,rrnB,pl,2,pl5_H_5_pl-rrnB,0.7482899561871436,0.019985178440151824,27484.769997607225,1057.5539680107017,ribosomal
glucose020,p3A3,pl,2,pl6_A_3_p3-A3,0.8700300657114006,0.04255516595860294,1062.2545167596509,51.28432899452485,medium
glucose020,p3C11,pl,2,pl6_C_11_p3-C11,0.8282987502076763,0.03611005595688842,29513.86612746181,688.5278163236607,high
glucose020,p3E9,pl,2,pl6_E_9_p3-E9,0.8102607479936701,0.05601366767366655,1495.337286111777,93.55922545412727,medium
glucose020,p3G4,pl,2,pl6_G_4_p3-G4,0.8539081800850642,0.02059213548470283,18395.529551014362,503.3484545004008,high
glucose020,p3G5,pl,2,pl6_G_5_p3-G5,1.0441875860315135,0.0433030704074378,12571.684194787287,228.9398221689658,high
glucose020,p3G6,pl,2,pl6_G_6_p3-G6,1.049801956863606,0.048530233830258736,16074.004267775832,445.5336382283091,high
glucose020,p3G7,pl,2,pl6_G_7_p3-G7,1.00096049752838,0.046608769580111634,705.1299204950574,35.78615203490896,medium
glucose020,p3G8,pl,2,pl6_G_8_p3-G8,0.9695974568656549,0.04433848569850254,1748.6596831556376,60.16567180751154,medium
glucose020,p3H4,pl,2,pl6_H_4_p3-H4,0.9769991552718377,0.037861671576291556,14035.845257243593,331.7945924530555,high
glucose020,p3H5,pl,2,pl6_H_5_p3-H5,1.0585757818855859,0.04352481138320758,25735.551942717833,570.0899762825172,high
glucose020,p3H8,pl,2,pl6_H_8_p3-H8,1.078220653735469,0.04018058219793218,664.5188914372075,25.0869814012092,medium
glucose020,p2A12,pl,6,pl5_A_12_p2-A12,0.9102674007330562,0.022748569031809232,21994.752555594365,289.6751234228408,high
glucose020,hi3,pl,6,pl5_B_6_pl-hi3,0.7788059365764259,0.015621931261398351,12028.944356201864,149.29898924020037,high
glucose020,p2B7,pl,6,pl5_B_7_p2-B7,0.8178461082938362,0.010396804716637988,1551.6563351044354,39.510940700827014,medium
glucose020,p2B10,pl,6,pl5_B_10_p2-B10,0.8807511518473882,0.014786446452757193,20398.56130904766,301.70304940761537,high
glucose020,p2D9,pl,6,pl5_D_9_p2-D9,0.7841597377060254,0.016623046877450028,674.4674193443561,21.312972901934245,medium
glucose020,p2D10,pl,6,pl5_D_10_p2-D10,0.7163539892605123,0.014383590089175577,18414.203078814237,431.8400315336285,high
glucose020,rplN,pl,6,pl5_E_5_pl-rplN,0.8246182174447958,0.022323375360722174,42718.76919802282,1768.4957063237923,ribsomomal
glucose020,rplN,pl,6,pl5_E_6_pl-rplN,0.7753784662513692,0.02111713891886858,43498.58217901002,1657.7675087327736,ribsomomal
glucose020,rpmB,ch,6,pl5_F_3_ch-rpmB,0.7048126783246665,0.02525810521215051,1418.9643842345117,88.03855610204789,ribosomal
glucose020,rpmB,pl,6,pl5_F_6_pl-rpmB,0.8008945258274924,0.023420961889649726,11446.213684970839,452.732844432561,ribosomal
glucose020,rpsB,pl,6,pl5_G_5_pl-rpsB,0.8734599071166448,0.017656440246522062,8283.315051981066,205.71185871660578,ribosomal
glucose020,rpsB,pl,6,pl5_G_6_pl-rpsB,0.8725240029871857,0.012014287308892594,8646.837853868905,385.3769058839853,ribosomal
glucose020,p2G8,pl,6,pl5_G_8_p2-G8,0.8492718617646924,0.024754554989579843,1644.0664633657161,37.3779813655022,medium
glucose020,p2G10,pl,6,pl5_G_10_p2-G10,0.7406070401002202,0.016863669206927782,12310.334658363105,354.83390511415087,high
glucose020,rrnB,ch,6,pl5_H_3_ch-rrnB,0.7501823085509339,0.04813774713451612,3026.4538763752353,169.58485950055575,ribosomal
glucose020,p3B2,pl,6,pl6_B_2_p3-B2,0.706509804244923,0.02062726883090816,762.533609706406,31.600697047734407,medium
glucose020,p3C8,pl,6,pl6_C_8_p3-C8,0.8578237334254716,0.027598217028102556,663.7898922815148,43.58072765500035,medium
glucose020,p3D6,pl,6,pl6_D_6_p3-D6,0.8008067831719217,0.026336815443530368,12543.015854529604,458.4309323794775,high
glucose020,p3D7,pl,6,pl6_D_7_p3-D7,0.8282145272716745,0.01751888289026768,965.3038709207244,36.5144658875361,medium
glucose020,p3D8,pl,6,pl6_D_8_p3-D8,0.7654835709304051,0.017768071710500204,5111.780923706624,113.63753451534492,medium
glucose020,p3D9,pl,6,pl6_D_9_p3-D9,0.7715521667458486,0.00998203045868772,2955.5768365011872,86.84706230513584,medium
glucose020,p3D10,pl,6,pl6_D_10_p3-D10,0.9506972515917896,0.024043976098297754,28738.828318863725,490.8137702342095,high
glucose020,p3E5,pl,6,pl6_E_5_p3-E5,0.7654234181702919,0.009285622806503604,9629.238638422114,119.68664757537802,high
glucose020,p3E7,pl,6,pl6_E_7_p3-E7,0.7944628848222074,0.025332801711405988,1097.7816350031294,64.33359953960684,medium
glucose020,p3E9,pl,6,pl6_E_9_p3-E9,0.7296320922507197,0.029729504044404255,1336.5817034931833,21.240506060744455,medium
glucose020,p3E10,pl,6,pl6_E_10_p3-E10,0.8161679219589462,0.010769481545428273,3749.4327974743137,41.16950487860511,high
glucose020,p3F7,pl,6,pl6_F_7_p3-F7,0.727899360996449,0.012631286304274158,997.2243084628482,20.66170670467029,medium
glucose020,p3F8,pl,6,pl6_F_8_p3-F8,0.7541523427544663,0.015995232256950962,1081.0530956412754,35.54949623913794,medium
glucose020,p3F10,pl,6,pl6_F_10_p3-F10,0.9234805953628323,0.0255995658319067,24712.217605258178,229.52982946671233,high
glucose020,p3G6,pl,6,pl6_G_6_p3-G6,0.8380741277357493,0.008686521811253962,16745.032181705556,399.22665353392716,high
glucose020,p3H9,pl,6,pl6_H_9_p3-H9,1.0803419335903075,0.01817755762673962,1163.1208613635176,19.132234513428926,medium
glucose020,p2C7,pl,4,pl5_C_7_p2-C7,0.621309701962611,0.029036296018432432,1867.1210727084406,152.55724683494327,medium
glucose020,rplN,pl,4,pl5_E_6_pl-rplN,0.7247231501810462,0.016660459610773518,60691.61044602814,1581.8965565206079,ribsomomal
glucose020,p2E7,pl,4,pl5_E_7_p2-E7,0.7196513985918396,0.01704148307831031,973.46595976599,28.314726604258805,medium
glucose020,rpsB,pl,4,pl5_G_5_pl-rpsB,0.7588814585687286,0.011417080525062387,9034.294544060831,221.52439328512762,ribosomal
glucose020,rpsB,pl,4,pl5_G_6_pl-rpsB,0.7335635991072113,0.008642661575992186,9066.31487054314,316.41880136459537,ribosomal
glucose020,p2G8,pl,4,pl5_G_8_p2-G8,0.8283627725914121,0.01643921921322522,1555.8299069429709,146.21106756864762,medium
glucose020,p3A3,pl,4,pl6_A_3_p3-A3,0.7660231508302464,0.0292479196225632,971.3614657737684,48.98346204510164,medium
glucose020,p3C1,pl,4,pl6_C_1_p3-C1,0.7628371053539577,0.0123003237535325,855.4038232075501,47.809287882328356,medium
glucose020,p3C12,pl,4,pl6_C_12_p3-C12,0.7635109148853261,0.01779813831503329,15046.271442872217,213.20801520252056,high
glucose020,p3E1,pl,4,pl6_E_1_p3-E1,0.7986813058580092,0.016860322455069177,1924.8612285644563,81.8638679091153,medium
glucose020,p3E9,pl,4,pl6_E_9_p3-E9,0.7850994719930346,0.010610882938629045,1099.9539615136862,64.1339530411928,medium
glycerol040,hi3,pl,5,pl3_B_5_pl-hi3,0.419975572896435,0.011306845758353579,16406.158354671792,454.60634058519906,high
glycerol040,p3F5,pl,5,pl4_F_5_p3-F5,0.44855567394070356,0.007403131690515021,20028.78121428803,860.6383165547236,high
glucose020,hi3,pl,7,pl5_B_5_pl-hi3,0.8073658856384096,0.03593826521698919,10653.814433434349,679.956818476237,high
glucose020,p2A12,pl,5,pl5_A_12_p2-A12,0.9285783419521356,0.06684147936452212,19007.703447067302,662.3233175164889,high
glucose020,rpmB,pl,5,pl5_F_6_pl-rpmB,0.763700533653805,0.030241060732211673,13934.585751164786,233.21307032575828,ribosomal
glucose020,p2G9,pl,5,pl5_G_9_p2-G9,0.9027980422738965,0.02792776182420954,1308.412736294277,38.22721396392132,medium
glucose020,p2G10,pl,5,pl5_G_10_p2-G10,1.019955631153743,0.06803551037395199,14854.113956134759,929.9798116434863,high
glucose020,rrnB,pl,5,pl5_H_6_pl-rrnB,0.9579127892024634,0.04939274065926793,17565.16082539597,1023.4460267531873,ribosomal
glucose020,p3A11,pl,5,pl6_A_11_p3-A11,1.2251046132680155,0.06268595797282661,21438.623823750804,1519.1789837956278,high
glucose020,p3B11,pl,5,pl6_B_11_p3-B11,1.0220295342963703,0.01877535539104919,23273.934657704704,221.23698914609568,high
glucose020,p3C2,pl,5,pl6_C_2_p3-C2,0.875281885323164,0.03829471575251583,605.246707977613,29.611460115791715,medium
glucose020,p3D3,pl,5,pl6_D_3_p3-D3,0.8093652906444823,0.010676239669585402,944.2723374331747,33.574876375195814,medium
glucose020,p3G7,pl,5,pl6_G_7_p3-G7,0.8659267841325461,0.023658129833779146,590.6833487674057,31.13479632308609,medium
glucose020,p3H9,pl,5,pl6_H_9_p3-H9,1.0698015997386507,0.06854349314498538,1116.0156553755448,140.6256740557836,medium
glucose020,p3F7,pl,7,pl6_F_7_p3-F7,0.7461306916676324,0.013463984419391752,870.1758943752667,51.480773289158925,medium
glucoseaa020,hi1,ch,7,pl7_A_3_ch-hi1,1.7983608913833948,0.08776645314879093,5101.921900112864,60.916297353170854,high
glucoseaa020,hi1,ch,7,pl7_A_4_ch-hi1,1.6727152568889772,0.07047380172561947,5314.479095568095,43.4980199770091,high
glucoseaa020,hi1,pl,7,pl7_A_6_pl-hi1,1.8041126699528194,0.07275611064414987,23264.360054866374,375.3850010132923,high
glucoseaa020,p2A7,pl,7,pl7_A_7_p2-A7,1.8248200466563875,0.037682563826892335,1386.832373699092,14.623626570006262,medium
glucoseaa020,p2A9,pl,7,pl7_A_9_p2-A9,1.8228674239782339,0.09878372094258521,157.04459329802376,17.801812343767214,medium
glucoseaa020,p2A10,pl,7,pl7_A_10_p2-A10,1.7218088436299614,0.04337191721254519,18076.862568327593,90.05860945506451,high
glucoseaa020,p2A11,pl,7,pl7_A_11_p2-A11,1.7723925983993651,0.04764621912892749,5334.907925194626,119.53015302874172,high
glucoseaa020,p2A12,pl,7,pl7_A_12_p2-A12,1.8812974602152015,0.0654103690648114,17806.063544928416,202.70280202309,high
glucoseaa020,hi3,ch,7,pl7_B_3_ch-hi3,1.7446227715872917,0.10507484097762852,436.4428813979989,36.57336232281146,high
glucoseaa020,hi3,ch,7,pl7_B_4_ch-hi3,1.769959164159796,0.10208230605741518,447.3006107978746,32.150212875248414,high
glucoseaa020,hi3,pl,7,pl7_B_5_pl-hi3,1.8058597443918414,0.08015061926737316,3863.336832688458,194.08861418958904,high
glucoseaa020,hi3,pl,7,pl7_B_6_pl-hi3,1.7652062511861581,0.0780146652657058,3640.5543377368776,195.0034945456114,high
glucoseaa020,p2B7,pl,7,pl7_B_7_p2-B7,1.7414166870427599,0.058120019308852196,1157.691232566989,36.09625303702469,medium
glucoseaa020,p2B9,pl,7,pl7_B_9_p2-B9,1.7553247684160753,0.09131084793163989,910.242932998446,53.33972443085673,medium
glucoseaa020,p2B10,pl,7,pl7_B_10_p2-B10,1.618027577878136,0.06946488895826386,13486.37519980382,540.4537863608502,high
glucoseaa020,p2B11,pl,7,pl7_B_11_p2-B11,1.5860170312563484,0.1083606687143917,7926.226952571236,413.34344554397086,high
glucoseaa020,med2,ch,7,pl7_C_3_ch-med2,1.7903374292216316,0.05621716753315111,418.8364913931771,23.768982145755796,medium
glucoseaa020,med2,pl,7,pl7_C_5_pl-med2,1.8147697486172434,0.09314509335088515,377.69713682247794,14.888980010093446,medium
glucoseaa020,med2,pl,7,pl7_C_6_pl-med2,1.8562235515998993,0.09536413208553464,398.2007384228963,32.56988379174799,medium
glucoseaa020,p2C8,pl,7,pl7_C_8_p2-C8,1.7919597788842356,0.11837125980321225,380.8625792071047,24.997420462953613,medium
glucoseaa020,p2C9,pl,7,pl7_C_9_p2-C9,1.7776077885088186,0.09130335611195736,889.3746061758834,46.94270031696924,medium
glucoseaa020,p2C10,pl,7,pl7_C_10_p2-C10,1.7183451603501587,0.10459002586209731,9380.921046231011,424.5782049388228,high
glucoseaa020,p2C11,pl,7,pl7_C_11_p2-C11,1.6325869207422996,0.05380536726493514,134.17838704479976,22.497048978449502,medium
glucoseaa020,med3,ch,7,pl7_D_3_ch-med3,1.8445657834079034,0.12715309627179608,82.9391606743477,26.859543669704795,medium
glucoseaa020,med3,ch,7,pl7_D_4_ch-med3,1.8385012129331726,0.13929059833774576,81.43716619756617,34.270182442824556,medium
glucoseaa020,med3,pl,7,pl7_D_5_pl-med3,1.8486989541316865,0.1261557966209524,371.3603260613807,41.71341703708925,medium
glucoseaa020,med3,pl,7,pl7_D_6_pl-med3,1.9546763514051613,0.10483168224468799,361.80856450281004,40.26591645930722,medium
glucoseaa020,p2D11,pl,7,pl7_D_11_p2-D11,1.6961115159572324,0.13900394395065138,12169.681175572436,595.1438197366238,high
glucoseaa020,rplN,ch,7,pl7_E_4_ch-rplN,1.8848184116193663,0.1597737899343299,12018.969799878683,469.56489799916596,ribsomomal
glucoseaa020,p2E8,pl,7,pl7_E_8_p2-E8,1.964058515594933,0.1407232336344718,308.12345981573674,28.52354313928248,medium
glucoseaa020,p2E9,pl,7,pl7_E_9_p2-E9,1.7376438390741076,0.11582857782642887,675.800901071409,49.23724979602307,medium
glucoseaa020,p2E11,pl,7,pl7_E_11_p2-E11,1.607250470831294,0.03310944195723589,12584.676806147025,172.55473733328216,high
glucoseaa020,p2E12,pl,7,pl7_E_12_p2-E12,1.810741735759028,0.05526736600056003,8135.85266853977,264.86506196044695,high
glucoseaa020,rpmB,ch,7,pl7_F_3_ch-rpmB,1.7101444379243895,0.12802907509725206,1930.2577994094381,81.50900362401039,ribosomal
glucoseaa020,rpmB,ch,7,pl7_F_4_ch-rpmB,1.8191353597580044,0.1319943735180178,1881.2870885444272,71.77224497849402,ribosomal
glucoseaa020,rpmB,pl,7,pl7_F_5_pl-rpmB,1.8127470719615562,0.15146470572149856,12636.166711677472,792.5645553960541,ribosomal
